Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    500000000
Prefix:    0 bytes
Latecny 53.14 = 4.799821
Latecny 53.15 = 4.800107
Latecny 53.16 = 4.800393
Latecny 53.17 = 4.800679
Latecny 53.18 = 4.800965
Latecny 53.19 = 4.801251
Latecny 53.20 = 4.801537
Latecny 53.21 = 4.801823
Latecny 53.22 = 4.802108
Latecny 53.23 = 4.802394
Latecny 53.24 = 4.802680
Latecny 53.25 = 4.802966
Latecny 53.26 = 4.803252
Latecny 53.27 = 4.803538
Latecny 53.28 = 4.803824
Latecny 53.29 = 4.804110
Latecny 53.30 = 4.804396
Latecny 53.31 = 4.804681
Latecny 53.32 = 4.804967
Latecny 53.33 = 4.805253
Latecny 53.34 = 4.805539
Latecny 53.35 = 4.805825
Latecny 53.36 = 4.806111
Latecny 53.37 = 4.806397
Latecny 53.38 = 4.806683
Latecny 53.39 = 4.806969
Latecny 53.40 = 4.807254
Latecny 53.41 = 4.807540
Latecny 53.42 = 4.807826
Latecny 53.43 = 4.808112
Latecny 53.44 = 4.808398
Latecny 53.45 = 4.808684
Latecny 53.46 = 4.808970
Latecny 53.47 = 4.809256
Latecny 53.48 = 4.809542
Latecny 53.49 = 4.809827
Latecny 53.50 = 4.810113
Latecny 53.51 = 4.810399
Latecny 53.52 = 4.810685
Latecny 53.53 = 4.810971
Latecny 53.54 = 4.811257
Latecny 53.55 = 4.811543
Latecny 53.56 = 4.811829
Latecny 53.57 = 4.812115
Latecny 53.58 = 4.812400
Latecny 53.59 = 4.812686
Latecny 53.60 = 4.812972
Latecny 53.61 = 4.813258
Latecny 53.62 = 4.813544
Latecny 53.63 = 4.813830
Latecny 53.64 = 4.814116
Latecny 53.65 = 4.814402
Latecny 53.66 = 4.814688
Latecny 53.67 = 4.814973
Latecny 53.68 = 4.815259
Latecny 53.69 = 4.815545
Latecny 53.70 = 4.815831
Latecny 53.71 = 4.816117
Latecny 53.72 = 4.816403
Latecny 53.73 = 4.816689
Latecny 53.74 = 4.816975
Latecny 53.75 = 4.817261
Latecny 53.76 = 4.817546
Latecny 53.77 = 4.817832
Latecny 53.78 = 4.818118
Latecny 53.79 = 4.818404
Latecny 53.80 = 4.818690
Latecny 53.81 = 4.818976
Latecny 53.82 = 4.819262
Latecny 53.83 = 4.819548
Latecny 53.84 = 4.819834
Latecny 53.85 = 4.820119
Latecny 53.86 = 4.820405
Latecny 53.87 = 4.820691
Latecny 53.88 = 4.820977
Latecny 53.89 = 4.821263
Latecny 53.90 = 4.821549
Latecny 53.91 = 4.821835
Latecny 53.92 = 4.822121
Latecny 53.93 = 4.822407
Latecny 53.94 = 4.822693
Latecny 53.95 = 4.822978
Latecny 53.96 = 4.823264
Latecny 53.97 = 4.823550
Latecny 53.98 = 4.823836
Latecny 53.99 = 4.824122
Latecny 54.00 = 4.824408
Latecny 54.01 = 4.824694
Latecny 54.02 = 4.824980
Latecny 54.03 = 4.825266
Latecny 54.04 = 4.825551
Latecny 54.05 = 4.825837
Latecny 54.06 = 4.826123
Latecny 54.07 = 4.826409
Latecny 54.08 = 4.826695
Latecny 54.09 = 4.826981
Latecny 54.10 = 4.827267
Latecny 54.11 = 4.827553
Latecny 54.12 = 4.827839
Latecny 54.13 = 4.828124
Latecny 54.14 = 4.828410
Latecny 54.15 = 4.828696
Latecny 54.16 = 4.828982
Latecny 54.17 = 4.829268
Latecny 54.18 = 4.829554
Latecny 54.19 = 4.829840
Latecny 54.20 = 4.830126
Latecny 54.21 = 4.830412
Latecny 54.22 = 4.830697
Latecny 54.23 = 4.830983
Latecny 54.24 = 4.831269
Latecny 54.25 = 4.831555
Latecny 54.26 = 4.831841
Latecny 54.27 = 4.832127
Latecny 54.28 = 4.832413
Latecny 54.29 = 4.832699
Latecny 54.30 = 4.832985
Latecny 54.31 = 4.833270
Latecny 54.32 = 4.833556
Latecny 54.33 = 4.833842
Latecny 54.34 = 4.834128
Latecny 54.35 = 4.834414
Latecny 54.36 = 4.834700
Latecny 54.37 = 4.834986
Latecny 54.38 = 4.835272
Latecny 54.39 = 4.835558
Latecny 54.40 = 4.835843
Latecny 54.41 = 4.836129
Latecny 54.42 = 4.836415
Latecny 54.43 = 4.836701
Latecny 54.44 = 4.836987
Latecny 54.45 = 4.837273
Latecny 54.46 = 4.837559
Latecny 54.47 = 4.837845
Latecny 54.48 = 4.838131
Latecny 54.49 = 4.838416
Latecny 54.50 = 4.838702
Latecny 54.51 = 4.838988
Latecny 54.52 = 4.839274
Latecny 54.53 = 4.839560
Latecny 54.54 = 4.839846
Latecny 54.55 = 4.840132
Latecny 54.56 = 4.840418
Latecny 54.57 = 4.840704
Latecny 54.58 = 4.840989
Latecny 54.59 = 4.841275
Latecny 54.60 = 4.841561
Latecny 54.61 = 4.841847
Latecny 54.62 = 4.842133
Latecny 54.63 = 4.842419
Latecny 54.64 = 4.842705
Latecny 54.65 = 4.842991
Latecny 54.66 = 4.843277
Latecny 54.67 = 4.843563
Latecny 54.68 = 4.843848
Latecny 54.69 = 4.844134
Latecny 54.70 = 4.844420
Latecny 54.71 = 4.844706
Latecny 54.72 = 4.844992
Latecny 54.73 = 4.845278
Latecny 54.74 = 4.845564
Latecny 54.75 = 4.845850
Latecny 54.76 = 4.846136
Latecny 54.77 = 4.846421
Latecny 54.78 = 4.846707
Latecny 54.79 = 4.846993
Latecny 54.80 = 4.847279
Latecny 54.81 = 4.847565
Latecny 54.82 = 4.847851
Latecny 54.83 = 4.848137
Latecny 54.84 = 4.848423
Latecny 54.85 = 4.848709
Latecny 54.86 = 4.848994
Latecny 54.87 = 4.849280
Latecny 54.88 = 4.849566
Latecny 54.89 = 4.849852
Latecny 54.90 = 4.850138
Latecny 54.91 = 4.850424
Latecny 54.92 = 4.850710
Latecny 54.93 = 4.850996
Latecny 54.94 = 4.851282
Latecny 54.95 = 4.851567
Latecny 54.96 = 4.851853
Latecny 54.97 = 4.852139
Latecny 54.98 = 4.852425
Latecny 54.99 = 4.852711
Latecny 55.00 = 4.852997
Latecny 55.01 = 4.853283
Latecny 55.02 = 4.853569
Latecny 55.03 = 4.853855
Latecny 55.04 = 4.854140
Latecny 55.05 = 4.854426
Latecny 55.06 = 4.854712
Latecny 55.07 = 4.854998
Latecny 55.08 = 4.855284
Latecny 55.09 = 4.855570
Latecny 55.10 = 4.855856
Latecny 55.11 = 4.856142
Latecny 55.12 = 4.856428
Latecny 55.13 = 4.856713
Latecny 55.14 = 4.856999
Latecny 55.15 = 4.857285
Latecny 55.16 = 4.857571
Latecny 55.17 = 4.857857
Latecny 55.18 = 4.858143
Latecny 55.19 = 4.858429
Latecny 55.20 = 4.858715
Latecny 55.21 = 4.859001
Latecny 55.22 = 4.859286
Latecny 55.23 = 4.859572
Latecny 55.24 = 4.859858
Latecny 55.25 = 4.860144
Latecny 55.26 = 4.860430
Latecny 55.27 = 4.860716
Latecny 55.28 = 4.861002
Latecny 55.29 = 4.861288
Latecny 55.30 = 4.861574
Latecny 55.31 = 4.861859
Latecny 55.32 = 4.862145
Latecny 55.33 = 4.862431
Latecny 55.34 = 4.862717
Latecny 55.35 = 4.863003
Latecny 55.36 = 4.863289
Latecny 55.37 = 4.863575
Latecny 55.38 = 4.863861
Latecny 55.39 = 4.864147
Latecny 55.40 = 4.864433
Latecny 55.41 = 4.864718
Latecny 55.42 = 4.865004
Latecny 55.43 = 4.865290
Latecny 55.44 = 4.865576
Latecny 55.45 = 4.865862
Latecny 55.46 = 4.866148
Latecny 55.47 = 4.866434
Latecny 55.48 = 4.866720
Latecny 55.49 = 4.867006
Latecny 55.50 = 4.867291
Latecny 55.51 = 4.867577
Latecny 55.52 = 4.867863
Latecny 55.53 = 4.868149
Latecny 55.54 = 4.868435
Latecny 55.55 = 4.868721
Latecny 55.56 = 4.869007
Latecny 55.57 = 4.869293
Latecny 55.58 = 4.869579
Latecny 55.59 = 4.869864
Latecny 55.60 = 4.870150
Latecny 55.61 = 4.870436
Latecny 55.62 = 4.870722
Latecny 55.63 = 4.871008
Latecny 55.64 = 4.871294
Latecny 55.65 = 4.871580
Latecny 55.66 = 4.871866
Latecny 55.67 = 4.872152
Latecny 55.68 = 4.872437
Latecny 55.69 = 4.872723
Latecny 55.70 = 4.873009
Latecny 55.71 = 4.873295
Latecny 55.72 = 4.873581
Latecny 55.73 = 4.873867
Latecny 55.74 = 4.874153
Latecny 55.75 = 4.874439
Latecny 55.76 = 4.874725
Latecny 55.77 = 4.875010
Latecny 55.78 = 4.875296
Latecny 55.79 = 4.875582
Latecny 55.80 = 4.875868
Latecny 55.81 = 4.876154
Latecny 55.82 = 4.876440
Latecny 55.83 = 4.876726
Latecny 55.84 = 4.877012
Latecny 55.85 = 4.877298
Latecny 55.86 = 4.877583
Latecny 55.87 = 4.877869
Latecny 55.88 = 4.878155
Latecny 55.89 = 4.878441
Latecny 55.90 = 4.878727
Latecny 55.91 = 4.879013
Latecny 55.92 = 4.879299
Latecny 55.93 = 4.879585
Latecny 55.94 = 4.879871
Latecny 55.95 = 4.880156
Latecny 55.96 = 4.880442
Latecny 55.97 = 4.880728
Latecny 55.98 = 4.881014
Latecny 55.99 = 4.881300
Latecny 56.00 = 4.881586
Latecny 56.01 = 4.881872
Latecny 56.02 = 4.882158
Latecny 56.03 = 4.882444
Latecny 56.04 = 4.882730
Latecny 56.05 = 4.883015
Latecny 56.06 = 4.883301
Latecny 56.07 = 4.883587
Latecny 56.08 = 4.883873
Latecny 56.09 = 4.884159
Latecny 56.10 = 4.884445
Latecny 56.11 = 4.884731
Latecny 56.12 = 4.885017
Latecny 56.13 = 4.885303
Latecny 56.14 = 4.885588
Latecny 56.15 = 4.885874
Latecny 56.16 = 4.886160
Latecny 56.17 = 4.886446
Latecny 56.18 = 4.886732
Latecny 56.19 = 4.887018
Latecny 56.20 = 4.887304
Latecny 56.21 = 4.887590
Latecny 56.22 = 4.887876
Latecny 56.23 = 4.888161
Latecny 56.24 = 4.888447
Latecny 56.25 = 4.888733
Latecny 56.26 = 4.889019
Latecny 56.27 = 4.889305
Latecny 56.28 = 4.889591
Latecny 56.29 = 4.889877
Latecny 56.30 = 4.890163
Latecny 56.31 = 4.890449
Latecny 56.32 = 4.890734
Latecny 56.33 = 4.891020
Latecny 56.34 = 4.891306
Latecny 56.35 = 4.891592
Latecny 56.36 = 4.891878
Latecny 56.37 = 4.892164
Latecny 56.38 = 4.892450
Latecny 56.39 = 4.892736
Latecny 56.40 = 4.893022
Latecny 56.41 = 4.893307
Latecny 56.42 = 4.893593
Latecny 56.43 = 4.893879
Latecny 56.44 = 4.894165
Latecny 56.45 = 4.894451
Latecny 56.46 = 4.894737
Latecny 56.47 = 4.895023
Latecny 56.48 = 4.895309
Latecny 56.49 = 4.895595
Latecny 56.50 = 4.895880
Latecny 56.51 = 4.896166
Latecny 56.52 = 4.896452
Latecny 56.53 = 4.896738
Latecny 56.54 = 4.897024
Latecny 56.55 = 4.897310
Latecny 56.56 = 4.897596
Latecny 56.57 = 4.897882
Latecny 56.58 = 4.898168
Latecny 56.59 = 4.898453
Latecny 56.60 = 4.898739
Latecny 56.61 = 4.899025
Latecny 56.62 = 4.899311
Latecny 56.63 = 4.899597
Latecny 56.64 = 4.899883
Latecny 56.65 = 4.900169
Latecny 56.66 = 4.900455
Latecny 56.67 = 4.900741
Latecny 56.68 = 4.901026
Latecny 56.69 = 4.901312
Latecny 56.70 = 4.901598
Latecny 56.71 = 4.901884
Latecny 56.72 = 4.902170
Latecny 56.73 = 4.902456
Latecny 56.74 = 4.902742
Latecny 56.75 = 4.903028
Latecny 56.76 = 4.903314
Latecny 56.77 = 4.903600
Latecny 56.78 = 4.903885
Latecny 56.79 = 4.904171
Latecny 56.80 = 4.904457
Latecny 56.81 = 4.904743
Latecny 56.82 = 4.905029
Latecny 56.83 = 4.905315
Latecny 56.84 = 4.905601
Latecny 56.85 = 4.905887
Latecny 56.86 = 4.906173
Latecny 56.87 = 4.906458
Latecny 56.88 = 4.906744
Latecny 56.89 = 4.907030
Latecny 56.90 = 4.907316
Latecny 56.91 = 4.907602
Latecny 56.92 = 4.907888
Latecny 56.93 = 4.908174
Latecny 56.94 = 4.908460
Latecny 56.95 = 4.908746
Latecny 56.96 = 4.909031
Latecny 56.97 = 4.909317
Latecny 56.98 = 4.909603
Latecny 56.99 = 4.909889
Latecny 57.00 = 4.910175
Latecny 57.01 = 4.910461
Latecny 57.02 = 4.910747
Latecny 57.03 = 4.911033
Latecny 57.04 = 4.911319
Latecny 57.05 = 4.911604
Latecny 57.06 = 4.911890
Latecny 57.07 = 4.912176
Latecny 57.08 = 4.912462
Latecny 57.09 = 4.912748
Latecny 57.10 = 4.913034
Latecny 57.11 = 4.913320
Latecny 57.12 = 4.913606
Latecny 57.13 = 4.913892
Latecny 57.14 = 4.914177
Latecny 57.15 = 4.914463
Latecny 57.16 = 4.914749
Latecny 57.17 = 4.915035
Latecny 57.18 = 4.915321
Latecny 57.19 = 4.915607
Latecny 57.20 = 4.915893
Latecny 57.21 = 4.916179
Latecny 57.22 = 4.916465
Latecny 57.23 = 4.916750
Latecny 57.24 = 4.917036
Latecny 57.25 = 4.917322
Latecny 57.26 = 4.917608
Latecny 57.27 = 4.917894
Latecny 57.28 = 4.918180
Latecny 57.29 = 4.918466
Latecny 57.30 = 4.918752
Latecny 57.31 = 4.919038
Latecny 57.32 = 4.919323
Latecny 57.33 = 4.919609
Latecny 57.34 = 4.919895
Latecny 57.35 = 4.920181
Latecny 57.36 = 4.920467
Latecny 57.37 = 4.920753
Latecny 57.38 = 4.921039
Latecny 57.39 = 4.921325
Latecny 57.40 = 4.921611
Latecny 57.41 = 4.921896
Latecny 57.42 = 4.922182
Latecny 57.43 = 4.922468
Latecny 57.44 = 4.922754
Latecny 57.45 = 4.923040
Latecny 57.46 = 4.923326
Latecny 57.47 = 4.923612
Latecny 57.48 = 4.923898
Latecny 57.49 = 4.924184
Latecny 57.50 = 4.924470
Latecny 57.51 = 4.924755
Latecny 57.52 = 4.925041
Latecny 57.53 = 4.925327
Latecny 57.54 = 4.925613
Latecny 57.55 = 4.925899
Latecny 57.56 = 4.926185
Latecny 57.57 = 4.926471
Latecny 57.58 = 4.926757
Latecny 57.59 = 4.927043
Latecny 57.60 = 4.927328
Latecny 57.61 = 4.927614
Latecny 57.62 = 4.927900
Latecny 57.63 = 4.928186
Latecny 57.64 = 4.928472
Latecny 57.65 = 4.928758
Latecny 57.66 = 4.929044
Latecny 57.67 = 4.929330
Latecny 57.68 = 4.929616
Latecny 57.69 = 4.929901
Latecny 57.70 = 4.930187
Latecny 57.71 = 4.930473
Latecny 57.72 = 4.930759
Latecny 57.73 = 4.931045
Latecny 57.74 = 4.931331
Latecny 57.75 = 4.931617
Latecny 57.76 = 4.931903
Latecny 57.77 = 4.932189
Latecny 57.78 = 4.932474
Latecny 57.79 = 4.932760
Latecny 57.80 = 4.933046
Latecny 57.81 = 4.933332
Latecny 57.82 = 4.933618
Latecny 57.83 = 4.933904
Latecny 57.84 = 4.934190
Latecny 57.85 = 4.934476
Latecny 57.86 = 4.934762
Latecny 57.87 = 4.935047
Latecny 57.88 = 4.935333
Latecny 57.89 = 4.935619
Latecny 57.90 = 4.935905
Latecny 57.91 = 4.936191
Latecny 57.92 = 4.936477
Latecny 57.93 = 4.936763
Latecny 57.94 = 4.937049
Latecny 57.95 = 4.937335
Latecny 57.96 = 4.937620
Latecny 57.97 = 4.937906
Latecny 57.98 = 4.938192
Latecny 57.99 = 4.938478
Latecny 58.00 = 4.938764
Latecny 58.01 = 4.939050
Latecny 58.02 = 4.939336
Latecny 58.03 = 4.939622
Latecny 58.04 = 4.939908
Latecny 58.05 = 4.940193
Latecny 58.06 = 4.940479
Latecny 58.07 = 4.940765
Latecny 58.08 = 4.941051
Latecny 58.09 = 4.941337
Latecny 58.10 = 4.941623
Latecny 58.11 = 4.941909
Latecny 58.12 = 4.942195
Latecny 58.13 = 4.942481
Latecny 58.14 = 4.942766
Latecny 58.15 = 4.943052
Latecny 58.16 = 4.943338
Latecny 58.17 = 4.943624
Latecny 58.18 = 4.943910
Latecny 58.19 = 4.944196
Latecny 58.20 = 4.944482
Latecny 58.21 = 4.944768
Latecny 58.22 = 4.945054
Latecny 58.23 = 4.945340
Latecny 58.24 = 4.945625
Latecny 58.25 = 4.945911
Latecny 58.26 = 4.946197
Latecny 58.27 = 4.946483
Latecny 58.28 = 4.946769
Latecny 58.29 = 4.947055
Latecny 58.30 = 4.947341
Latecny 58.31 = 4.947627
Latecny 58.32 = 4.947913
Latecny 58.33 = 4.948198
Latecny 58.34 = 4.948484
Latecny 58.35 = 4.948770
Latecny 58.36 = 4.949056
Latecny 58.37 = 4.949342
Latecny 58.38 = 4.949628
Latecny 58.39 = 4.949914
Latecny 58.40 = 4.950200
Latecny 58.41 = 4.950486
Latecny 58.42 = 4.950771
Latecny 58.43 = 4.951057
Latecny 58.44 = 4.951343
Latecny 58.45 = 4.951629
Latecny 58.46 = 4.951915
Latecny 58.47 = 4.952201
Latecny 58.48 = 4.952487
Latecny 58.49 = 4.952773
Latecny 58.50 = 4.953059
Latecny 58.51 = 4.953344
Latecny 58.52 = 4.953630
Latecny 58.53 = 4.953916
Latecny 58.54 = 4.954202
Latecny 58.55 = 4.954488
Latecny 58.56 = 4.954774
Latecny 58.57 = 4.955060
Latecny 58.58 = 4.955346
Latecny 58.59 = 4.955632
Latecny 58.60 = 4.955917
Latecny 58.61 = 4.956203
Latecny 58.62 = 4.956489
Latecny 58.63 = 4.956775
Latecny 58.64 = 4.957061
Latecny 58.65 = 4.957347
Latecny 58.66 = 4.957633
Latecny 58.67 = 4.957919
Latecny 58.68 = 4.958205
Latecny 58.69 = 4.958490
Latecny 58.70 = 4.958776
Latecny 58.71 = 4.959062
Latecny 58.72 = 4.959348
Latecny 58.73 = 4.959634
Latecny 58.74 = 4.959920
Latecny 58.75 = 4.960206
Latecny 58.76 = 4.960492
Latecny 58.77 = 4.960778
Latecny 58.78 = 4.961063
Latecny 58.79 = 4.961349
Latecny 58.80 = 4.961635
Latecny 58.81 = 4.961921
Latecny 58.82 = 4.962207
Latecny 58.83 = 4.962493
Latecny 58.84 = 4.962779
Latecny 58.85 = 4.963065
Latecny 58.86 = 4.963351
Latecny 58.87 = 4.963636
Latecny 58.88 = 4.963922
Latecny 58.89 = 4.964208
Latecny 58.90 = 4.964494
Latecny 58.91 = 4.964780
Latecny 58.92 = 4.965066
Latecny 58.93 = 4.965352
Latecny 58.94 = 4.965638
Latecny 58.95 = 4.965924
Latecny 58.96 = 4.966210
Latecny 58.97 = 4.966495
Latecny 58.98 = 4.966781
Latecny 58.99 = 4.967067
Latecny 59.00 = 4.967353
Latecny 59.01 = 4.967639
Latecny 59.02 = 4.967925
Latecny 59.03 = 4.968211
Latecny 59.04 = 4.968497
Latecny 59.05 = 4.968783
Latecny 59.06 = 4.969068
Latecny 59.07 = 4.969354
Latecny 59.08 = 4.969640
Latecny 59.09 = 4.969926
Latecny 59.10 = 4.970212
Latecny 59.11 = 4.970498
Latecny 59.12 = 4.970784
Latecny 59.13 = 4.971070
Latecny 59.14 = 4.971356
Latecny 59.15 = 4.971641
Latecny 59.16 = 4.971927
Latecny 59.17 = 4.972213
Latecny 59.18 = 4.972499
Latecny 59.19 = 4.972785
Latecny 59.20 = 4.973071
Latecny 59.21 = 4.973357
Latecny 59.22 = 4.973643
Latecny 59.23 = 4.973929
Latecny 59.24 = 4.974214
Latecny 59.25 = 4.974500
Latecny 59.26 = 4.974786
Latecny 59.27 = 4.975072
Latecny 59.28 = 4.975358
Latecny 59.29 = 4.975644
Latecny 59.30 = 4.975930
Latecny 59.31 = 4.976216
Latecny 59.32 = 4.976502
Latecny 59.33 = 4.976787
Latecny 59.34 = 4.977073
Latecny 59.35 = 4.977359
Latecny 59.36 = 4.977645
Latecny 59.37 = 4.977931
Latecny 59.38 = 4.978217
Latecny 59.39 = 4.978503
Latecny 59.40 = 4.978789
Latecny 59.41 = 4.979075
Latecny 59.42 = 4.979360
Latecny 59.43 = 4.979646
Latecny 59.44 = 4.979932
Latecny 59.45 = 4.980218
Latecny 59.46 = 4.980504
Latecny 59.47 = 4.980790
Latecny 59.48 = 4.981076
Latecny 59.49 = 4.981362
Latecny 59.50 = 4.981648
Latecny 59.51 = 4.981933
Latecny 59.52 = 4.982219
Latecny 59.53 = 4.982505
Latecny 59.54 = 4.982791
Latecny 59.55 = 4.983077
Latecny 59.56 = 4.983363
Latecny 59.57 = 4.983649
Latecny 59.58 = 4.983935
Latecny 59.59 = 4.984221
Latecny 59.60 = 4.984506
Latecny 59.61 = 4.984792
Latecny 59.62 = 4.985078
Latecny 59.63 = 4.985364
Latecny 59.64 = 4.985650
Latecny 59.65 = 4.985936
Latecny 59.66 = 4.986222
Latecny 59.67 = 4.986508
Latecny 59.68 = 4.986794
Latecny 59.69 = 4.987080
Latecny 59.70 = 4.987365
Latecny 59.71 = 4.987651
Latecny 59.72 = 4.987937
Latecny 59.73 = 4.988223
Latecny 59.74 = 4.988509
Latecny 59.75 = 4.988795
Latecny 59.76 = 4.989081
Latecny 59.77 = 4.989367
Latecny 59.78 = 4.989653
Latecny 59.79 = 4.989938
Latecny 59.80 = 4.990224
Latecny 59.81 = 4.990510
Latecny 59.82 = 4.990796
Latecny 59.83 = 4.991082
Latecny 59.84 = 4.991368
Latecny 59.85 = 4.991654
Latecny 59.86 = 4.991940
Latecny 59.87 = 4.992226
Latecny 59.88 = 4.992511
Latecny 59.89 = 4.992797
Latecny 59.90 = 4.993083
Latecny 59.91 = 4.993369
Latecny 59.92 = 4.993655
Latecny 59.93 = 4.993941
Latecny 59.94 = 4.994227
Latecny 59.95 = 4.994513
Latecny 59.96 = 4.994799
Latecny 59.97 = 4.995084
Latecny 59.98 = 4.995370
Latecny 59.99 = 4.995656
Latecny 60.00 = 4.995942
Latecny 60.01 = 4.996228
Latecny 60.02 = 4.996514
Latecny 60.03 = 4.996800
Latecny 60.04 = 4.997086
Latecny 60.05 = 4.997372
Latecny 60.06 = 4.997657
Latecny 60.07 = 4.997943
Latecny 60.08 = 4.998229
Latecny 60.09 = 4.998515
Latecny 60.10 = 4.998801
Latecny 60.11 = 4.999087
Latecny 60.12 = 4.999373
Latecny 60.13 = 4.999659
Latecny 60.14 = 4.999945
Latecny 60.15 = 5.000230
Latecny 60.16 = 5.000516
Latecny 60.17 = 5.000802
Latecny 60.18 = 5.001088
Latecny 60.19 = 5.001374
Latecny 60.20 = 5.001660
Latecny 60.21 = 5.001946
Latecny 60.22 = 5.002232
Latecny 60.23 = 5.002518
Latecny 60.24 = 5.002803
Latecny 60.25 = 5.003089
Latecny 60.26 = 5.003375
Latecny 60.27 = 5.003661
Latecny 60.28 = 5.003947
Latecny 60.29 = 5.004233
Latecny 60.30 = 5.004519
Latecny 60.31 = 5.004805
Latecny 60.32 = 5.005091
Latecny 60.33 = 5.005376
Latecny 60.34 = 5.005662
Latecny 60.35 = 5.005948
Latecny 60.36 = 5.006234
Latecny 60.37 = 5.006520
Latecny 60.38 = 5.006806
Latecny 60.39 = 5.007092
Latecny 60.40 = 5.007378
Latecny 60.41 = 5.007664
Latecny 60.42 = 5.007950
Latecny 60.43 = 5.008235
Latecny 60.44 = 5.008521
Latecny 60.45 = 5.008807
Latecny 60.46 = 5.009093
Latecny 60.47 = 5.009379
Latecny 60.48 = 5.009665
Latecny 60.49 = 5.009951
Latecny 60.50 = 5.010237
Latecny 60.51 = 5.010523
Latecny 60.52 = 5.010808
Latecny 60.53 = 5.011094
Latecny 60.54 = 5.011380
Latecny 60.55 = 5.011666
Latecny 60.56 = 5.011952
Latecny 60.57 = 5.012238
Latecny 60.58 = 5.012524
Latecny 60.59 = 5.012810
Latecny 60.60 = 5.013096
Latecny 60.61 = 5.013381
Latecny 60.62 = 5.013667
Latecny 60.63 = 5.013953
Latecny 60.64 = 5.014239
Latecny 60.65 = 5.014525
Latecny 60.66 = 5.014811
Latecny 60.67 = 5.015097
Latecny 60.68 = 5.015383
Latecny 60.69 = 5.015669
Latecny 60.70 = 5.015954
Latecny 60.71 = 5.016240
Latecny 60.72 = 5.016526
Latecny 60.73 = 5.016812
Latecny 60.74 = 5.017098
Latecny 60.75 = 5.017384
Latecny 60.76 = 5.017670
Latecny 60.77 = 5.017956
Latecny 60.78 = 5.018242
Latecny 60.79 = 5.018527
Latecny 60.80 = 5.018813
Latecny 60.81 = 5.019099
Latecny 60.82 = 5.019385
Latecny 60.83 = 5.019671
Latecny 60.84 = 5.019957
Latecny 60.85 = 5.020243
Latecny 60.86 = 5.020529
Latecny 60.87 = 5.020815
Latecny 60.88 = 5.021100
Latecny 60.89 = 5.021386
Latecny 60.90 = 5.021672
Latecny 60.91 = 5.021958
Latecny 60.92 = 5.022244
Latecny 60.93 = 5.022530
Latecny 60.94 = 5.022816
Latecny 60.95 = 5.023102
Latecny 60.96 = 5.023388
Latecny 60.97 = 5.023673
Latecny 60.98 = 5.023959
Latecny 60.99 = 5.024245
Latecny 61.00 = 5.024531
Latecny 61.01 = 5.024817
Latecny 61.02 = 5.025103
Latecny 61.03 = 5.025389
Latecny 61.04 = 5.025675
Latecny 61.05 = 5.025961
Latecny 61.06 = 5.026246
Latecny 61.07 = 5.026532
Latecny 61.08 = 5.026818
Latecny 61.09 = 5.027104
Latecny 61.10 = 5.027390
Latecny 61.11 = 5.027676
Latecny 61.12 = 5.027962
Latecny 61.13 = 5.028248
Latecny 61.14 = 5.028534
Latecny 61.15 = 5.028820
Latecny 61.16 = 5.029105
Latecny 61.17 = 5.029391
Latecny 61.18 = 5.029677
Latecny 61.19 = 5.029963
Latecny 61.20 = 5.030249
Latecny 61.21 = 5.030535
Latecny 61.22 = 5.030821
Latecny 61.23 = 5.031107
Latecny 61.24 = 5.031393
Latecny 61.25 = 5.031678
Latecny 61.26 = 5.031964
Latecny 61.27 = 5.032250
Latecny 61.28 = 5.032536
Latecny 61.29 = 5.032822
Latecny 61.30 = 5.033108
Latecny 61.31 = 5.033394
Latecny 61.32 = 5.033680
Latecny 61.33 = 5.033966
Latecny 61.34 = 5.034251
Latecny 61.35 = 5.034537
Latecny 61.36 = 5.034823
Latecny 61.37 = 5.035109
Latecny 61.38 = 5.035395
Latecny 61.39 = 5.035681
Latecny 61.40 = 5.035967
Latecny 61.41 = 5.036253
Latecny 61.42 = 5.036539
Latecny 61.43 = 5.036824
Latecny 61.44 = 5.037110
Latecny 61.45 = 5.037396
Latecny 61.46 = 5.037682
Latecny 61.47 = 5.037968
Latecny 61.48 = 5.038254
Latecny 61.49 = 5.038540
Latecny 61.50 = 5.038826
Latecny 61.51 = 5.039112
Latecny 61.52 = 5.039397
Latecny 61.53 = 5.039683
Latecny 61.54 = 5.039969
Latecny 61.55 = 5.040255
Latecny 61.56 = 5.040541
Latecny 61.57 = 5.040827
Latecny 61.58 = 5.041113
Latecny 61.59 = 5.041399
Latecny 61.60 = 5.041685
Latecny 61.61 = 5.041970
Latecny 61.62 = 5.042256
Latecny 61.63 = 5.042542
Latecny 61.64 = 5.042828
Latecny 61.65 = 5.043114
Latecny 61.66 = 5.043400
Latecny 61.67 = 5.043686
Latecny 61.68 = 5.043972
Latecny 61.69 = 5.044258
Latecny 61.70 = 5.044543
Latecny 61.71 = 5.044829
Latecny 61.72 = 5.045115
Latecny 61.73 = 5.045401
Latecny 61.74 = 5.045687
Latecny 61.75 = 5.045973
Latecny 61.76 = 5.046259
Latecny 61.77 = 5.046545
Latecny 61.78 = 5.046831
Latecny 61.79 = 5.047116
Latecny 61.80 = 5.047402
Latecny 61.81 = 5.047688
