Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Keys:       16 bytes each (+ 0 bytes user-defined timestamp)
Values:     100 bytes each (50 bytes after compression)
Entries:    300000000
Prefix:    0 bytes
Latecny 46.98 = 4.677363
Latecny 46.99 = 4.677638
Latecny 47.00 = 4.677913
Latecny 47.01 = 4.678189
Latecny 47.02 = 4.678464
Latecny 47.03 = 4.678739
Latecny 47.04 = 4.679015
Latecny 47.05 = 4.679290
Latecny 47.06 = 4.679565
Latecny 47.07 = 4.679841
Latecny 47.08 = 4.680116
Latecny 47.09 = 4.680391
Latecny 47.10 = 4.680667
Latecny 47.11 = 4.680942
Latecny 47.12 = 4.681217
Latecny 47.13 = 4.681493
Latecny 47.14 = 4.681768
Latecny 47.15 = 4.682043
Latecny 47.16 = 4.682319
Latecny 47.17 = 4.682594
Latecny 47.18 = 4.682869
Latecny 47.19 = 4.683145
Latecny 47.20 = 4.683420
Latecny 47.21 = 4.683695
Latecny 47.22 = 4.683971
Latecny 47.23 = 4.684246
Latecny 47.24 = 4.684521
Latecny 47.25 = 4.684797
Latecny 47.26 = 4.685072
Latecny 47.27 = 4.685347
Latecny 47.28 = 4.685623
Latecny 47.29 = 4.685898
Latecny 47.30 = 4.686173
Latecny 47.31 = 4.686449
Latecny 47.32 = 4.686724
Latecny 47.33 = 4.686999
Latecny 47.34 = 4.687275
Latecny 47.35 = 4.687550
Latecny 47.36 = 4.687825
Latecny 47.37 = 4.688101
Latecny 47.38 = 4.688376
Latecny 47.39 = 4.688651
Latecny 47.40 = 4.688927
Latecny 47.41 = 4.689202
Latecny 47.42 = 4.689477
Latecny 47.43 = 4.689753
Latecny 47.44 = 4.690028
Latecny 47.45 = 4.690303
Latecny 47.46 = 4.690579
Latecny 47.47 = 4.690854
Latecny 47.48 = 4.691129
Latecny 47.49 = 4.691405
Latecny 47.50 = 4.691680
Latecny 47.51 = 4.691955
Latecny 47.52 = 4.692231
Latecny 47.53 = 4.692506
Latecny 47.54 = 4.692781
Latecny 47.55 = 4.693057
Latecny 47.56 = 4.693332
Latecny 47.57 = 4.693607
Latecny 47.58 = 4.693883
Latecny 47.59 = 4.694158
Latecny 47.60 = 4.694433
Latecny 47.61 = 4.694709
Latecny 47.62 = 4.694984
Latecny 47.63 = 4.695259
Latecny 47.64 = 4.695535
Latecny 47.65 = 4.695810
Latecny 47.66 = 4.696085
Latecny 47.67 = 4.696361
Latecny 47.68 = 4.696636
Latecny 47.69 = 4.696911
Latecny 47.70 = 4.697187
Latecny 47.71 = 4.697462
Latecny 47.72 = 4.697737
Latecny 47.73 = 4.698013
Latecny 47.74 = 4.698288
Latecny 47.75 = 4.698563
Latecny 47.76 = 4.698839
Latecny 47.77 = 4.699114
Latecny 47.78 = 4.699389
Latecny 47.79 = 4.699665
Latecny 47.80 = 4.699940
Latecny 47.81 = 4.700215
Latecny 47.82 = 4.700491
Latecny 47.83 = 4.700766
Latecny 47.84 = 4.701041
Latecny 47.85 = 4.701317
Latecny 47.86 = 4.701592
Latecny 47.87 = 4.701867
Latecny 47.88 = 4.702143
Latecny 47.89 = 4.702418
Latecny 47.90 = 4.702693
Latecny 47.91 = 4.702969
Latecny 47.92 = 4.703244
Latecny 47.93 = 4.703519
Latecny 47.94 = 4.703795
Latecny 47.95 = 4.704070
Latecny 47.96 = 4.704345
Latecny 47.97 = 4.704621
Latecny 47.98 = 4.704896
Latecny 47.99 = 4.705171
Latecny 48.00 = 4.705447
Latecny 48.01 = 4.705722
Latecny 48.02 = 4.705997
Latecny 48.03 = 4.706273
Latecny 48.04 = 4.706548
Latecny 48.05 = 4.706823
Latecny 48.06 = 4.707099
Latecny 48.07 = 4.707374
Latecny 48.08 = 4.707649
Latecny 48.09 = 4.707925
Latecny 48.10 = 4.708200
Latecny 48.11 = 4.708475
Latecny 48.12 = 4.708751
Latecny 48.13 = 4.709026
Latecny 48.14 = 4.709301
Latecny 48.15 = 4.709577
Latecny 48.16 = 4.709852
Latecny 48.17 = 4.710127
Latecny 48.18 = 4.710403
Latecny 48.19 = 4.710678
Latecny 48.20 = 4.710953
Latecny 48.21 = 4.711229
Latecny 48.22 = 4.711504
Latecny 48.23 = 4.711779
Latecny 48.24 = 4.712055
Latecny 48.25 = 4.712330
Latecny 48.26 = 4.712605
Latecny 48.27 = 4.712881
Latecny 48.28 = 4.713156
Latecny 48.29 = 4.713431
Latecny 48.30 = 4.713707
Latecny 48.31 = 4.713982
Latecny 48.32 = 4.714257
Latecny 48.33 = 4.714533
Latecny 48.34 = 4.714808
Latecny 48.35 = 4.715083
Latecny 48.36 = 4.715359
Latecny 48.37 = 4.715634
Latecny 48.38 = 4.715909
Latecny 48.39 = 4.716185
Latecny 48.40 = 4.716460
Latecny 48.41 = 4.716735
Latecny 48.42 = 4.717011
Latecny 48.43 = 4.717286
Latecny 48.44 = 4.717561
Latecny 48.45 = 4.717837
Latecny 48.46 = 4.718112
Latecny 48.47 = 4.718387
Latecny 48.48 = 4.718663
Latecny 48.49 = 4.718938
Latecny 48.50 = 4.719213
Latecny 48.51 = 4.719489
Latecny 48.52 = 4.719764
Latecny 48.53 = 4.720039
Latecny 48.54 = 4.720315
Latecny 48.55 = 4.720590
Latecny 48.56 = 4.720865
Latecny 48.57 = 4.721141
Latecny 48.58 = 4.721416
Latecny 48.59 = 4.721691
Latecny 48.60 = 4.721967
Latecny 48.61 = 4.722242
Latecny 48.62 = 4.722517
Latecny 48.63 = 4.722793
Latecny 48.64 = 4.723068
Latecny 48.65 = 4.723343
Latecny 48.66 = 4.723619
Latecny 48.67 = 4.723894
Latecny 48.68 = 4.724169
Latecny 48.69 = 4.724445
Latecny 48.70 = 4.724720
Latecny 48.71 = 4.724995
Latecny 48.72 = 4.725271
Latecny 48.73 = 4.725546
Latecny 48.74 = 4.725821
Latecny 48.75 = 4.726097
Latecny 48.76 = 4.726372
Latecny 48.77 = 4.726647
Latecny 48.78 = 4.726923
Latecny 48.79 = 4.727198
Latecny 48.80 = 4.727473
Latecny 48.81 = 4.727749
Latecny 48.82 = 4.728024
Latecny 48.83 = 4.728299
Latecny 48.84 = 4.728575
Latecny 48.85 = 4.728850
Latecny 48.86 = 4.729125
Latecny 48.87 = 4.729401
Latecny 48.88 = 4.729676
Latecny 48.89 = 4.729951
Latecny 48.90 = 4.730227
Latecny 48.91 = 4.730502
Latecny 48.92 = 4.730777
Latecny 48.93 = 4.731053
Latecny 48.94 = 4.731328
Latecny 48.95 = 4.731603
Latecny 48.96 = 4.731879
Latecny 48.97 = 4.732154
Latecny 48.98 = 4.732429
Latecny 48.99 = 4.732705
Latecny 49.00 = 4.732980
Latecny 49.01 = 4.733255
Latecny 49.02 = 4.733531
Latecny 49.03 = 4.733806
Latecny 49.04 = 4.734081
Latecny 49.05 = 4.734357
Latecny 49.06 = 4.734632
Latecny 49.07 = 4.734907
Latecny 49.08 = 4.735183
Latecny 49.09 = 4.735458
Latecny 49.10 = 4.735733
Latecny 49.11 = 4.736009
Latecny 49.12 = 4.736284
Latecny 49.13 = 4.736559
Latecny 49.14 = 4.736835
Latecny 49.15 = 4.737110
Latecny 49.16 = 4.737385
Latecny 49.17 = 4.737661
Latecny 49.18 = 4.737936
Latecny 49.19 = 4.738211
Latecny 49.20 = 4.738487
Latecny 49.21 = 4.738762
Latecny 49.22 = 4.739037
Latecny 49.23 = 4.739313
Latecny 49.24 = 4.739588
Latecny 49.25 = 4.739863
Latecny 49.26 = 4.740139
Latecny 49.27 = 4.740414
Latecny 49.28 = 4.740689
Latecny 49.29 = 4.740965
Latecny 49.30 = 4.741240
Latecny 49.31 = 4.741515
Latecny 49.32 = 4.741791
Latecny 49.33 = 4.742066
Latecny 49.34 = 4.742341
Latecny 49.35 = 4.742617
Latecny 49.36 = 4.742892
Latecny 49.37 = 4.743167
Latecny 49.38 = 4.743443
Latecny 49.39 = 4.743718
Latecny 49.40 = 4.743993
Latecny 49.41 = 4.744269
Latecny 49.42 = 4.744544
Latecny 49.43 = 4.744819
Latecny 49.44 = 4.745095
Latecny 49.45 = 4.745370
Latecny 49.46 = 4.745645
Latecny 49.47 = 4.745921
Latecny 49.48 = 4.746196
Latecny 49.49 = 4.746471
Latecny 49.50 = 4.746747
Latecny 49.51 = 4.747022
Latecny 49.52 = 4.747297
Latecny 49.53 = 4.747573
Latecny 49.54 = 4.747848
Latecny 49.55 = 4.748123
Latecny 49.56 = 4.748399
Latecny 49.57 = 4.748674
Latecny 49.58 = 4.748949
Latecny 49.59 = 4.749225
Latecny 49.60 = 4.749500
Latecny 49.61 = 4.749775
Latecny 49.62 = 4.750051
Latecny 49.63 = 4.750326
Latecny 49.64 = 4.750601
Latecny 49.65 = 4.750877
Latecny 49.66 = 4.751152
Latecny 49.67 = 4.751427
Latecny 49.68 = 4.751703
Latecny 49.69 = 4.751978
Latecny 49.70 = 4.752253
Latecny 49.71 = 4.752529
Latecny 49.72 = 4.752804
Latecny 49.73 = 4.753079
Latecny 49.74 = 4.753355
Latecny 49.75 = 4.753630
Latecny 49.76 = 4.753905
Latecny 49.77 = 4.754181
Latecny 49.78 = 4.754456
Latecny 49.79 = 4.754731
Latecny 49.80 = 4.755007
Latecny 49.81 = 4.755282
Latecny 49.82 = 4.755557
Latecny 49.83 = 4.755833
Latecny 49.84 = 4.756108
Latecny 49.85 = 4.756383
Latecny 49.86 = 4.756659
Latecny 49.87 = 4.756934
Latecny 49.88 = 4.757209
Latecny 49.89 = 4.757485
Latecny 49.90 = 4.757760
Latecny 49.91 = 4.758035
Latecny 49.92 = 4.758311
Latecny 49.93 = 4.758586
Latecny 49.94 = 4.758861
Latecny 49.95 = 4.759137
Latecny 49.96 = 4.759412
Latecny 49.97 = 4.759687
Latecny 49.98 = 4.759963
Latecny 49.99 = 4.760238
Latecny 50.00 = 4.760513
Latecny 50.01 = 4.760789
Latecny 50.02 = 4.761064
Latecny 50.03 = 4.761339
Latecny 50.04 = 4.761615
Latecny 50.05 = 4.761890
Latecny 50.06 = 4.762165
Latecny 50.07 = 4.762441
Latecny 50.08 = 4.762716
Latecny 50.09 = 4.762991
Latecny 50.10 = 4.763267
Latecny 50.11 = 4.763542
Latecny 50.12 = 4.763817
Latecny 50.13 = 4.764093
Latecny 50.14 = 4.764368
Latecny 50.15 = 4.764643
Latecny 50.16 = 4.764919
Latecny 50.17 = 4.765194
Latecny 50.18 = 4.765469
Latecny 50.19 = 4.765745
Latecny 50.20 = 4.766020
Latecny 50.21 = 4.766295
Latecny 50.22 = 4.766571
Latecny 50.23 = 4.766846
Latecny 50.24 = 4.767121
Latecny 50.25 = 4.767397
Latecny 50.26 = 4.767672
Latecny 50.27 = 4.767947
Latecny 50.28 = 4.768223
Latecny 50.29 = 4.768498
Latecny 50.30 = 4.768773
Latecny 50.31 = 4.769049
Latecny 50.32 = 4.769324
Latecny 50.33 = 4.769599
Latecny 50.34 = 4.769875
Latecny 50.35 = 4.770150
Latecny 50.36 = 4.770425
Latecny 50.37 = 4.770701
Latecny 50.38 = 4.770976
Latecny 50.39 = 4.771251
Latecny 50.40 = 4.771527
Latecny 50.41 = 4.771802
Latecny 50.42 = 4.772077
Latecny 50.43 = 4.772353
Latecny 50.44 = 4.772628
Latecny 50.45 = 4.772903
Latecny 50.46 = 4.773179
Latecny 50.47 = 4.773454
Latecny 50.48 = 4.773729
Latecny 50.49 = 4.774005
Latecny 50.50 = 4.774280
Latecny 50.51 = 4.774555
Latecny 50.52 = 4.774831
Latecny 50.53 = 4.775106
Latecny 50.54 = 4.775381
Latecny 50.55 = 4.775657
Latecny 50.56 = 4.775932
Latecny 50.57 = 4.776207
Latecny 50.58 = 4.776483
Latecny 50.59 = 4.776758
Latecny 50.60 = 4.777033
Latecny 50.61 = 4.777309
Latecny 50.62 = 4.777584
Latecny 50.63 = 4.777859
Latecny 50.64 = 4.778135
Latecny 50.65 = 4.778410
Latecny 50.66 = 4.778685
Latecny 50.67 = 4.778961
Latecny 50.68 = 4.779236
Latecny 50.69 = 4.779511
Latecny 50.70 = 4.779787
Latecny 50.71 = 4.780062
Latecny 50.72 = 4.780337
Latecny 50.73 = 4.780613
Latecny 50.74 = 4.780888
Latecny 50.75 = 4.781163
Latecny 50.76 = 4.781439
Latecny 50.77 = 4.781714
Latecny 50.78 = 4.781989
Latecny 50.79 = 4.782265
Latecny 50.80 = 4.782540
Latecny 50.81 = 4.782815
Latecny 50.82 = 4.783091
Latecny 50.83 = 4.783366
Latecny 50.84 = 4.783641
Latecny 50.85 = 4.783917
Latecny 50.86 = 4.784192
Latecny 50.87 = 4.784467
Latecny 50.88 = 4.784743
Latecny 50.89 = 4.785018
Latecny 50.90 = 4.785293
Latecny 50.91 = 4.785569
Latecny 50.92 = 4.785844
Latecny 50.93 = 4.786119
Latecny 50.94 = 4.786395
Latecny 50.95 = 4.786670
Latecny 50.96 = 4.786945
Latecny 50.97 = 4.787221
Latecny 50.98 = 4.787496
Latecny 50.99 = 4.787771
Latecny 51.00 = 4.788047
Latecny 51.01 = 4.788322
Latecny 51.02 = 4.788597
Latecny 51.03 = 4.788873
Latecny 51.04 = 4.789148
Latecny 51.05 = 4.789423
Latecny 51.06 = 4.789699
Latecny 51.07 = 4.789974
Latecny 51.08 = 4.790249
Latecny 51.09 = 4.790525
Latecny 51.10 = 4.790800
Latecny 51.11 = 4.791075
Latecny 51.12 = 4.791351
Latecny 51.13 = 4.791626
Latecny 51.14 = 4.791901
Latecny 51.15 = 4.792177
Latecny 51.16 = 4.792452
Latecny 51.17 = 4.792727
Latecny 51.18 = 4.793003
Latecny 51.19 = 4.793278
Latecny 51.20 = 4.793553
Latecny 51.21 = 4.793829
Latecny 51.22 = 4.794104
Latecny 51.23 = 4.794379
Latecny 51.24 = 4.794655
Latecny 51.25 = 4.794930
Latecny 51.26 = 4.795205
Latecny 51.27 = 4.795481
Latecny 51.28 = 4.795756
Latecny 51.29 = 4.796031
Latecny 51.30 = 4.796307
Latecny 51.31 = 4.796582
Latecny 51.32 = 4.796857
Latecny 51.33 = 4.797133
Latecny 51.34 = 4.797408
Latecny 51.35 = 4.797683
Latecny 51.36 = 4.797959
Latecny 51.37 = 4.798234
Latecny 51.38 = 4.798509
Latecny 51.39 = 4.798785
Latecny 51.40 = 4.799060
Latecny 51.41 = 4.799335
Latecny 51.42 = 4.799611
Latecny 51.43 = 4.799886
Latecny 51.44 = 4.800161
Latecny 51.45 = 4.800437
Latecny 51.46 = 4.800712
Latecny 51.47 = 4.800987
Latecny 51.48 = 4.801263
Latecny 51.49 = 4.801538
Latecny 51.50 = 4.801813
Latecny 51.51 = 4.802089
Latecny 51.52 = 4.802364
Latecny 51.53 = 4.802639
Latecny 51.54 = 4.802915
Latecny 51.55 = 4.803190
Latecny 51.56 = 4.803465
Latecny 51.57 = 4.803741
Latecny 51.58 = 4.804016
Latecny 51.59 = 4.804291
Latecny 51.60 = 4.804567
Latecny 51.61 = 4.804842
Latecny 51.62 = 4.805117
Latecny 51.63 = 4.805393
Latecny 51.64 = 4.805668
Latecny 51.65 = 4.805943
Latecny 51.66 = 4.806219
Latecny 51.67 = 4.806494
Latecny 51.68 = 4.806769
Latecny 51.69 = 4.807045
Latecny 51.70 = 4.807320
Latecny 51.71 = 4.807595
Latecny 51.72 = 4.807871
Latecny 51.73 = 4.808146
Latecny 51.74 = 4.808421
Latecny 51.75 = 4.808697
Latecny 51.76 = 4.808972
Latecny 51.77 = 4.809247
Latecny 51.78 = 4.809523
Latecny 51.79 = 4.809798
Latecny 51.80 = 4.810073
Latecny 51.81 = 4.810349
Latecny 51.82 = 4.810624
Latecny 51.83 = 4.810899
Latecny 51.84 = 4.811175
Latecny 51.85 = 4.811450
Latecny 51.86 = 4.811725
Latecny 51.87 = 4.812001
Latecny 51.88 = 4.812276
Latecny 51.89 = 4.812551
Latecny 51.90 = 4.812827
Latecny 51.91 = 4.813102
Latecny 51.92 = 4.813377
Latecny 51.93 = 4.813653
Latecny 51.94 = 4.813928
Latecny 51.95 = 4.814203
Latecny 51.96 = 4.814479
Latecny 51.97 = 4.814754
Latecny 51.98 = 4.815029
Latecny 51.99 = 4.815305
Latecny 52.00 = 4.815580
Latecny 52.01 = 4.815855
Latecny 52.02 = 4.816131
Latecny 52.03 = 4.816406
Latecny 52.04 = 4.816681
Latecny 52.05 = 4.816957
Latecny 52.06 = 4.817232
Latecny 52.07 = 4.817507
Latecny 52.08 = 4.817783
Latecny 52.09 = 4.818058
Latecny 52.10 = 4.818333
Latecny 52.11 = 4.818609
Latecny 52.12 = 4.818884
Latecny 52.13 = 4.819159
Latecny 52.14 = 4.819435
Latecny 52.15 = 4.819710
Latecny 52.16 = 4.819985
Latecny 52.17 = 4.820261
Latecny 52.18 = 4.820536
Latecny 52.19 = 4.820811
Latecny 52.20 = 4.821087
Latecny 52.21 = 4.821362
Latecny 52.22 = 4.821637
Latecny 52.23 = 4.821913
Latecny 52.24 = 4.822188
Latecny 52.25 = 4.822463
Latecny 52.26 = 4.822739
Latecny 52.27 = 4.823014
Latecny 52.28 = 4.823289
Latecny 52.29 = 4.823565
Latecny 52.30 = 4.823840
Latecny 52.31 = 4.824115
Latecny 52.32 = 4.824391
Latecny 52.33 = 4.824666
Latecny 52.34 = 4.824941
Latecny 52.35 = 4.825217
Latecny 52.36 = 4.825492
Latecny 52.37 = 4.825767
Latecny 52.38 = 4.826043
Latecny 52.39 = 4.826318
Latecny 52.40 = 4.826593
Latecny 52.41 = 4.826869
Latecny 52.42 = 4.827144
Latecny 52.43 = 4.827419
Latecny 52.44 = 4.827695
Latecny 52.45 = 4.827970
Latecny 52.46 = 4.828245
Latecny 52.47 = 4.828521
Latecny 52.48 = 4.828796
Latecny 52.49 = 4.829071
Latecny 52.50 = 4.829347
Latecny 52.51 = 4.829622
Latecny 52.52 = 4.829897
Latecny 52.53 = 4.830173
Latecny 52.54 = 4.830448
Latecny 52.55 = 4.830723
Latecny 52.56 = 4.830999
Latecny 52.57 = 4.831274
Latecny 52.58 = 4.831549
Latecny 52.59 = 4.831825
Latecny 52.60 = 4.832100
Latecny 52.61 = 4.832375
Latecny 52.62 = 4.832651
Latecny 52.63 = 4.832926
Latecny 52.64 = 4.833201
Latecny 52.65 = 4.833477
Latecny 52.66 = 4.833752
Latecny 52.67 = 4.834027
Latecny 52.68 = 4.834303
Latecny 52.69 = 4.834578
Latecny 52.70 = 4.834853
Latecny 52.71 = 4.835129
Latecny 52.72 = 4.835404
Latecny 52.73 = 4.835679
Latecny 52.74 = 4.835955
Latecny 52.75 = 4.836230
Latecny 52.76 = 4.836505
Latecny 52.77 = 4.836781
Latecny 52.78 = 4.837056
Latecny 52.79 = 4.837331
Latecny 52.80 = 4.837607
Latecny 52.81 = 4.837882
Latecny 52.82 = 4.838157
Latecny 52.83 = 4.838433
Latecny 52.84 = 4.838708
Latecny 52.85 = 4.838983
Latecny 52.86 = 4.839259
Latecny 52.87 = 4.839534
Latecny 52.88 = 4.839809
Latecny 52.89 = 4.840085
Latecny 52.90 = 4.840360
Latecny 52.91 = 4.840635
Latecny 52.92 = 4.840911
Latecny 52.93 = 4.841186
Latecny 52.94 = 4.841461
Latecny 52.95 = 4.841737
Latecny 52.96 = 4.842012
Latecny 52.97 = 4.842287
Latecny 52.98 = 4.842563
Latecny 52.99 = 4.842838
Latecny 53.00 = 4.843113
Latecny 53.01 = 4.843389
Latecny 53.02 = 4.843664
Latecny 53.03 = 4.843939
Latecny 53.04 = 4.844215
Latecny 53.05 = 4.844490
Latecny 53.06 = 4.844765
Latecny 53.07 = 4.845041
Latecny 53.08 = 4.845316
Latecny 53.09 = 4.845591
Latecny 53.10 = 4.845867
Latecny 53.11 = 4.846142
Latecny 53.12 = 4.846417
Latecny 53.13 = 4.846693
Latecny 53.14 = 4.846968
Latecny 53.15 = 4.847243
Latecny 53.16 = 4.847519
Latecny 53.17 = 4.847794
Latecny 53.18 = 4.848069
Latecny 53.19 = 4.848345
Latecny 53.20 = 4.848620
Latecny 53.21 = 4.848895
Latecny 53.22 = 4.849171
Latecny 53.23 = 4.849446
Latecny 53.24 = 4.849721
Latecny 53.25 = 4.849997
Latecny 53.26 = 4.850272
Latecny 53.27 = 4.850547
Latecny 53.28 = 4.850823
Latecny 53.29 = 4.851098
Latecny 53.30 = 4.851373
Latecny 53.31 = 4.851649
Latecny 53.32 = 4.851924
Latecny 53.33 = 4.852199
Latecny 53.34 = 4.852475
Latecny 53.35 = 4.852750
Latecny 53.36 = 4.853025
Latecny 53.37 = 4.853301
Latecny 53.38 = 4.853576
Latecny 53.39 = 4.853851
Latecny 53.40 = 4.854127
Latecny 53.41 = 4.854402
Latecny 53.42 = 4.854678
Latecny 53.43 = 4.854953
Latecny 53.44 = 4.855228
Latecny 53.45 = 4.855504
Latecny 53.46 = 4.855779
Latecny 53.47 = 4.856054
Latecny 53.48 = 4.856330
Latecny 53.49 = 4.856605
Latecny 53.50 = 4.856880
Latecny 53.51 = 4.857156
Latecny 53.52 = 4.857431
Latecny 53.53 = 4.857706
Latecny 53.54 = 4.857982
Latecny 53.55 = 4.858257
Latecny 53.56 = 4.858532
Latecny 53.57 = 4.858808
Latecny 53.58 = 4.859083
Latecny 53.59 = 4.859358
Latecny 53.60 = 4.859634
Latecny 53.61 = 4.859909
Latecny 53.62 = 4.860184
Latecny 53.63 = 4.860460
Latecny 53.64 = 4.860735
Latecny 53.65 = 4.861010
Latecny 53.66 = 4.861286
Latecny 53.67 = 4.861561
Latecny 53.68 = 4.861836
Latecny 53.69 = 4.862112
Latecny 53.70 = 4.862387
Latecny 53.71 = 4.862662
Latecny 53.72 = 4.862938
Latecny 53.73 = 4.863213
Latecny 53.74 = 4.863488
Latecny 53.75 = 4.863764
Latecny 53.76 = 4.864039
Latecny 53.77 = 4.864314
Latecny 53.78 = 4.864590
Latecny 53.79 = 4.864865
Latecny 53.80 = 4.865140
Latecny 53.81 = 4.865416
Latecny 53.82 = 4.865691
Latecny 53.83 = 4.865966
Latecny 53.84 = 4.866242
Latecny 53.85 = 4.866517
Latecny 53.86 = 4.866792
Latecny 53.87 = 4.867068
Latecny 53.88 = 4.867343
Latecny 53.89 = 4.867618
Latecny 53.90 = 4.867894
Latecny 53.91 = 4.868169
Latecny 53.92 = 4.868444
Latecny 53.93 = 4.868720
Latecny 53.94 = 4.868995
Latecny 53.95 = 4.869270
Latecny 53.96 = 4.869546
Latecny 53.97 = 4.869821
Latecny 53.98 = 4.870096
Latecny 53.99 = 4.870372
Latecny 54.00 = 4.870647
Latecny 54.01 = 4.870922
Latecny 54.02 = 4.871198
Latecny 54.03 = 4.871473
Latecny 54.04 = 4.871748
Latecny 54.05 = 4.872024
Latecny 54.06 = 4.872299
Latecny 54.07 = 4.872574
Latecny 54.08 = 4.872850
Latecny 54.09 = 4.873125
Latecny 54.10 = 4.873400
Latecny 54.11 = 4.873676
Latecny 54.12 = 4.873951
Latecny 54.13 = 4.874226
Latecny 54.14 = 4.874502
Latecny 54.15 = 4.874777
Latecny 54.16 = 4.875052
Latecny 54.17 = 4.875328
Latecny 54.18 = 4.875603
Latecny 54.19 = 4.875878
Latecny 54.20 = 4.876154
Latecny 54.21 = 4.876429
Latecny 54.22 = 4.876704
Latecny 54.23 = 4.876980
Latecny 54.24 = 4.877255
Latecny 54.25 = 4.877530
Latecny 54.26 = 4.877806
Latecny 54.27 = 4.878081
Latecny 54.28 = 4.878356
Latecny 54.29 = 4.878632
Latecny 54.30 = 4.878907
Latecny 54.31 = 4.879182
Latecny 54.32 = 4.879458
Latecny 54.33 = 4.879733
Latecny 54.34 = 4.880008
Latecny 54.35 = 4.880284
Latecny 54.36 = 4.880559
Latecny 54.37 = 4.880834
Latecny 54.38 = 4.881110
Latecny 54.39 = 4.881385
Latecny 54.40 = 4.881660
Latecny 54.41 = 4.881936
Latecny 54.42 = 4.882211
Latecny 54.43 = 4.882486
Latecny 54.44 = 4.882762
Latecny 54.45 = 4.883037
Latecny 54.46 = 4.883312
Latecny 54.47 = 4.883588
Latecny 54.48 = 4.883863
Latecny 54.49 = 4.884138
Latecny 54.50 = 4.884414
Latecny 54.51 = 4.884689
Latecny 54.52 = 4.884964
Latecny 54.53 = 4.885240
Latecny 54.54 = 4.885515
Latecny 54.55 = 4.885790
Latecny 54.56 = 4.886066
Latecny 54.57 = 4.886341
Latecny 54.58 = 4.886616
Latecny 54.59 = 4.886892
Latecny 54.60 = 4.887167
Latecny 54.61 = 4.887442
Latecny 54.62 = 4.887718
Latecny 54.63 = 4.887993
Latecny 54.64 = 4.888268
Latecny 54.65 = 4.888544
Latecny 54.66 = 4.888819
Latecny 54.67 = 4.889094
Latecny 54.68 = 4.889370
Latecny 54.69 = 4.889645
Latecny 54.70 = 4.889920
Latecny 54.71 = 4.890196
Latecny 54.72 = 4.890471
Latecny 54.73 = 4.890746
Latecny 54.74 = 4.891022
Latecny 54.75 = 4.891297
Latecny 54.76 = 4.891572
Latecny 54.77 = 4.891848
Latecny 54.78 = 4.892123
Latecny 54.79 = 4.892398
Latecny 54.80 = 4.892674
Latecny 54.81 = 4.892949
Latecny 54.82 = 4.893224
Latecny 54.83 = 4.893500
Latecny 54.84 = 4.893775
Latecny 54.85 = 4.894050
Latecny 54.86 = 4.894326
Latecny 54.87 = 4.894601
Latecny 54.88 = 4.894876
Latecny 54.89 = 4.895152
Latecny 54.90 = 4.895427
Latecny 54.91 = 4.895702
Latecny 54.92 = 4.895978
Latecny 54.93 = 4.896253
Latecny 54.94 = 4.896528
Latecny 54.95 = 4.896804
Latecny 54.96 = 4.897079
Latecny 54.97 = 4.897354
Latecny 54.98 = 4.897630
Latecny 54.99 = 4.897905
Latecny 55.00 = 4.898180
Latecny 55.01 = 4.898456
Latecny 55.02 = 4.898731
Latecny 55.03 = 4.899006
Latecny 55.04 = 4.899282
Latecny 55.05 = 4.899557
Latecny 55.06 = 4.899832
Latecny 55.07 = 4.900108
Latecny 55.08 = 4.900383
Latecny 55.09 = 4.900658
Latecny 55.10 = 4.900934
Latecny 55.11 = 4.901209
Latecny 55.12 = 4.901484
Latecny 55.13 = 4.901760
Latecny 55.14 = 4.902035
Latecny 55.15 = 4.902310
Latecny 55.16 = 4.902586
Latecny 55.17 = 4.902861
Latecny 55.18 = 4.903136
Latecny 55.19 = 4.903412
Latecny 55.20 = 4.903687
Latecny 55.21 = 4.903962
Latecny 55.22 = 4.904238
Latecny 55.23 = 4.904513
Latecny 55.24 = 4.904788
Latecny 55.25 = 4.905064
Latecny 55.26 = 4.905339
Latecny 55.27 = 4.905614
Latecny 55.28 = 4.905890
Latecny 55.29 = 4.906165
Latecny 55.30 = 4.906440
Latecny 55.31 = 4.906716
Latecny 55.32 = 4.906991
Latecny 55.33 = 4.907266
Latecny 55.34 = 4.907542
Latecny 55.35 = 4.907817
Latecny 55.36 = 4.908092
Latecny 55.37 = 4.908368
Latecny 55.38 = 4.908643
Latecny 55.39 = 4.908918
Latecny 55.40 = 4.909194
Latecny 55.41 = 4.909469
Latecny 55.42 = 4.909744
Latecny 55.43 = 4.910020
Latecny 55.44 = 4.910295
Latecny 55.45 = 4.910570
Latecny 55.46 = 4.910846
Latecny 55.47 = 4.911121
Latecny 55.48 = 4.911396
Latecny 55.49 = 4.911672
Latecny 55.50 = 4.911947
Latecny 55.51 = 4.912222
Latecny 55.52 = 4.912498
Latecny 55.53 = 4.912773
Latecny 55.54 = 4.913048
Latecny 55.55 = 4.913324
Latecny 55.56 = 4.913599
Latecny 55.57 = 4.913874
Latecny 55.58 = 4.914150
Latecny 55.59 = 4.914425
Latecny 55.60 = 4.914700
Latecny 55.61 = 4.914976
Latecny 55.62 = 4.915251
Latecny 55.63 = 4.915526
Latecny 55.64 = 4.915802
Latecny 55.65 = 4.916077
